name,categories,lat,lng,state,Asian,Chinese,Indo-Pak,Japanese,Korean,Thai,Vietnamese
Panda Express,Chinese Restaurant,33.90659072061372,-84.37903354871798,GA,0,1,0,0,0,0,0
Lucky China,Chinese Restaurant,33.92303526402004,-84.31478670678726,GA,0,1,0,0,0,0,0
Wok & Roll - Fountain Oaks,Chinese Restaurant,33.88880313252574,-84.38230357975237,GA,0,1,0,0,0,0,0
Sarku Japan,Japanese Restaurant,33.84558343432,-84.3613847608662,GA,0,0,0,1,0,0,0
Bangkok Thyme,Thai Restaurant,33.8901435274455,-84.38100892680268,GA,0,0,0,0,0,1,0
Chin Chin,Chinese Restaurant,33.85671599635186,-84.34380268477383,GA,0,1,0,0,0,0,0
Yumbii,Asian Restaurant,33.845330503700346,-84.3684546127269,GA,1,0,0,0,0,0,0
Jinya Ramen Bar,Japanese Restaurant,33.91833287901602,-84.37752757773931,GA,0,0,0,1,0,0,0
Sarku Japan,Japanese Restaurant,33.92399417452623,-84.34111977507511,GA,0,0,0,1,0,0,0
China Cooks,Chinese Restaurant,33.910534656407684,-84.37997973893538,GA,0,1,0,0,0,0,0
Dragon Express,Chinese Restaurant,33.86200155442291,-84.33924191576597,GA,0,1,0,0,0,0,0
Little Thai Cuisine,Thai Restaurant,33.92569578925884,-84.38338476003864,GA,0,0,0,0,0,1,0
Sushi Nami Too,Japanese Restaurant,33.907831377379075,-84.36365258419119,GA,0,0,0,1,0,0,0
Annie's Thai Castle,Thai Restaurant,33.84222790120453,-84.37866761475844,GA,0,0,0,0,0,1,0
Taki Japanese Steakhouse,Japanese Restaurant,33.931432067836155,-84.3325508542085,GA,0,0,0,1,0,0,0
Bishoku,Japanese Restaurant,33.91678874113787,-84.37992397054774,GA,0,0,0,1,0,0,0
Sushi Bar Yu-Ka,Japanese Restaurant,33.84547034002613,-84.37381255828974,GA,0,0,0,1,0,0,0
Bua Thai & Sushi,Thai Restaurant,33.86996663099669,-84.33616667397307,GA,0,0,0,0,0,1,0
Taka Sushi and Passion,Japanese Restaurant,33.881852,-84.381116,GA,0,0,0,1,0,0,0
Tanaka Ramen,Japanese Restaurant,33.869308135348994,-84.33504524058866,GA,0,0,0,1,0,0,0
GENKI Noodles and Sushi - Prado,Japanese Restaurant,33.90750604777323,-84.38051209011913,GA,0,0,0,1,0,0,0
Sushi Yoshino,Japanese Restaurant,33.89241356510281,-84.32549710427428,GA,0,0,0,1,0,0,0
Thai Restaurant Sandy Springs,Thai Restaurant,33.91829648078523,-84.377271905072,GA,0,0,0,0,0,1,0
Blue Grotto Sushi Tapas & Bar,Japanese Restaurant,33.92550572920445,-84.3834913584879,GA,0,0,0,1,0,0,0
Phoenix And Dragon Wings And Chinese Restaraunt,Vietnamese Restaurant,33.87780556565214,-84.38145477486303,GA,0,0,0,0,0,0,1
Nova Sushi,Japanese Restaurant,33.85272938766318,-84.3583868776567,GA,0,0,0,1,0,0,0
Takorea,Korean Restaurant,33.92188413886249,-84.31468620865651,GA,0,0,0,0,1,0,0
Cafe Supreme,Asian Restaurant,33.845565815924104,-84.3614675389414,GA,1,0,0,0,0,0,0
Upper Room,Asian Restaurant,33.85468,-84.358308,GA,1,0,0,0,0,0,0
Tin Drum Asian Kitchen - Sandy Springs,Asian Restaurant,33.91490240955263,-84.37963654293571,GA,1,0,0,0,0,0,0
Are You Hungry Here Cafe.,Asian Restaurant,33.84843863389596,-84.36795152999699,GA,1,0,0,0,0,0,0
Blue Pointe,Asian Restaurant,33.84950217537522,-84.36273564392637,GA,1,0,0,0,0,0,0
Mandarin Express,Asian Restaurant,33.853178,-84.362336,GA,1,0,0,0,0,0,0
Asian Chao,Asian Restaurant,33.84587587617435,-84.36134432080988,GA,1,0,0,0,0,0,0
The Happy Sumo Japanese Steak & Sushi,Japanese Restaurant,33.93418750409826,-84.35004522078162,GA,0,0,0,1,0,0,0
Fúdo,Asian Restaurant,33.888504,-84.31539,GA,1,0,0,0,0,0,0
Pho 24,Vietnamese Restaurant,33.919261,-84.378782,GA,0,0,0,0,0,0,1
Tamsung,Asian Restaurant,33.843025,-84.379377,GA,1,0,0,0,0,0,0
Chin Chin V,Chinese Restaurant,33.91963106975335,-84.35233119699853,GA,0,1,0,0,0,0,0
China One International Buffet,Chinese Restaurant,33.91827264961868,-84.37763719597154,GA,0,1,0,0,0,0,0
Taste of Asia,Chinese Restaurant,33.933148,-84.352179,GA,0,1,0,0,0,0,0
Urban Wu,Chinese Restaurant,33.84653,-84.37408,GA,0,1,0,0,0,0,0
Mandarin Express,Chinese Restaurant,33.923889,-84.340573,GA,0,1,0,0,0,0,0
Tasty China,Chinese Restaurant,33.888902,-84.382962,GA,0,1,0,0,0,0,0
King Buffet,Chinese Restaurant,33.84165027289163,-84.3268662154954,GA,0,1,0,0,0,0,0
China Wok,Chinese Restaurant,33.89401646081746,-84.33046954575667,GA,0,1,0,0,0,0,0
Joy Thai Restaurant,Thai Restaurant,33.91826570034027,-84.3773227930069,GA,0,0,0,0,0,1,0
Koharu,Japanese Restaurant,33.920925,-84.350535,GA,0,0,0,1,0,0,0
Japanese Restaurant Soto,Japanese Restaurant,33.846802,-84.374196,GA,0,0,0,1,0,0,0
Kamogawa Japanese Restaurant,Japanese Restaurant,33.843608,-84.369116,GA,0,0,0,1,0,0,0
Bashiku,Japanese Restaurant,33.91056,-84.367638,GA,0,0,0,1,0,0,0
Fujiyama Japanese Steakhouse and Sushi,Japanese Restaurant,33.908118570003126,-84.3803220131384,GA,0,0,0,1,0,0,0
Sushi Mio,Japanese Restaurant,33.922727170324926,-84.37619025256818,GA,0,0,0,1,0,0,0
Wings & Hibachi,Japanese Restaurant,33.93369341715521,-84.39521312713623,GA,0,0,0,1,0,0,0
Fujikama Steakhouse,Japanese Restaurant,33.90797,-84.380309,GA,0,0,0,1,0,0,0
Vending Area at St. Joseph's,Asian Restaurant,33.90887969500297,-84.34967850605067,GA,1,0,0,0,0,0,0
Genji Sushi Izakaya,Japanese Restaurant,33.88345,-84.316086,GA,0,0,0,1,0,0,0
Sushi Bar,Japanese Restaurant,33.845698562823465,-84.36124163883707,GA,0,0,0,1,0,0,0
District M,Japanese Restaurant,33.921954,-84.378963,GA,0,0,0,1,0,0,0
Poke Bar,Japanese Restaurant,33.888899,-84.382364,GA,0,0,0,1,0,0,0
Sushi Japan - Sushi Bar,Japanese Restaurant,33.84566,-84.361492,GA,0,0,0,1,0,0,0
Sushi Jr Buckhead,Japanese Restaurant,33.84718491310598,-84.36486107050428,GA,0,0,0,1,0,0,0
Nam,Vietnamese Restaurant,33.924892,-84.381472,GA,0,0,0,0,0,0,1
Pho Dai Viet Restaurant,Vietnamese Restaurant,33.871574,-84.379456,GA,0,0,0,0,0,0,1
Iron Age,Korean Restaurant,33.9079,-84.38033,GA,0,0,0,0,1,0,0
Pacific Grille,Korean Restaurant,33.845566,-84.361361,GA,0,0,0,0,1,0,0
Jinya Ramen Bar,Japanese Restaurant,33.85661843873709,-84.38284609907183,GA,0,0,0,1,0,0,0
Food Terminal,Asian Restaurant,33.887573070927594,-84.28779806008615,GA,1,0,0,0,0,0,0
Pho Dai Loi 2,Vietnamese Restaurant,33.86514532605898,-84.30489897784675,GA,0,0,0,0,0,0,1
Canton House Chinese Restaurant,Chinese Restaurant,33.88261219748068,-84.28951838898655,GA,0,1,0,0,0,0,0
Mint Chinese & Thai Cuisine,Thai Restaurant,33.86746943120026,-84.30911595610726,GA,0,0,0,0,0,1,0
Nam Phuong,Vietnamese Restaurant,33.861269253111324,-84.3079345243711,GA,0,0,0,0,0,0,1
Lee's Bakery,Vietnamese Restaurant,33.86003034824964,-84.30902424659719,GA,0,0,0,0,0,0,1
Phở Bắc,Vietnamese Restaurant,33.88469065278983,-84.28800131125543,GA,0,0,0,0,0,0,1
Dish Korean Cuisine,Korean Restaurant,33.88771548381465,-84.28797402216318,GA,0,0,0,0,1,0,0
Pho 24,Vietnamese Restaurant,33.877427879602465,-84.29307430040058,GA,0,0,0,0,0,0,1
Com Vietnamese Grill Restaurant,Vietnamese Restaurant,33.85986726744913,-84.30899439150676,GA,0,0,0,0,0,0,1
Hibachi Grill Buffet,Asian Restaurant,33.86349610690471,-84.30742200446737,GA,1,0,0,0,0,0,0
Coco's Chinese Restaurant,Chinese Restaurant,33.884715783333334,-84.28813383760625,GA,0,1,0,0,0,0,0
Hop Shing,Chinese Restaurant,33.86268631060472,-84.28794462629452,GA,0,1,0,0,0,0,0
Penang,Asian Restaurant,33.884537229939625,-84.28765160568295,GA,1,0,0,0,0,0,0
Asian Pearl buffet,Chinese Restaurant,33.863436315702636,-84.30761727770832,GA,0,1,0,0,0,0,0
Big Wong BBQ and Grill,Chinese Restaurant,33.887447,-84.28786,GA,0,1,0,0,0,0,0
China Delight,Chinese Restaurant,33.88625383242734,-84.29212360174166,GA,0,1,0,0,0,0,0
New Paradise Restaurant,Chinese Restaurant,33.881722896046476,-84.29042632177962,GA,0,1,0,0,0,0,0
Wan Lai Chinese Restaurant,Chinese Restaurant,33.884741,-84.288001,GA,0,1,0,0,0,0,0
Hong Kong City,Chinese Restaurant,33.85862399217582,-84.30955455895054,GA,0,1,0,0,0,0,0
90 Kabob,Chinese Restaurant,33.88403436785413,-84.28737224226691,GA,0,1,0,0,0,0,0
"hong kong city, 3979 buford highway atlanta ga 30345",Chinese Restaurant,33.8585288159269,-84.30961108344698,Georgia,0,1,0,0,0,0,0
Gu’s Kitchen,Chinese Restaurant,33.884711777877065,-84.28813955134527,GA,0,1,0,0,0,0,0
Gekko Sushi Hibachi Food Truck,Japanese Restaurant,33.8873571788056,-84.26526546478271,GA,0,0,0,1,0,0,0
Pho and Grill,Vietnamese Restaurant,33.886057,-84.288106,GA,0,0,0,0,0,0,1
Saigon Tofu,Vietnamese Restaurant,33.88822149166616,-84.28826420105207,GA,0,0,0,0,0,0,1
Pho Viet,Vietnamese Restaurant,33.86759602385875,-84.30214938376523,GA,0,0,0,0,0,0,1
Wow Pho & Grill,Vietnamese Restaurant,33.887651,-84.288488,GA,0,0,0,0,0,0,1
Kajun Crab,Vietnamese Restaurant,33.88751,-84.28863,GA,0,0,0,0,0,0,1
Mini Hot Pot,Asian Restaurant,33.88419611211055,-84.28754072497853,GA,1,0,0,0,0,0,0
Taiwan Special Yong He Zhi Jia (永和之家),Chinese Restaurant,33.88476785660304,-84.28814749025513,GA,0,1,0,0,0,0,0
Golden BBQ Restaurant,Chinese Restaurant,33.884716,-84.28801,GA,0,1,0,0,0,0,0
Panda Express,Chinese Restaurant,33.84613419933177,-84.25498090596778,GA,0,1,0,0,0,0,0
Hunan Inn,Chinese Restaurant,33.88335910577634,-84.2443815059305,GA,0,1,0,0,0,0,0
Lucky Key,Chinese Restaurant,33.84542992456784,-84.24980750811655,GA,0,1,0,0,0,0,0
Kobe House,Japanese Restaurant,33.846003,-84.257455,GA,0,0,0,1,0,0,0
Hibachi Express,Japanese Restaurant,33.84353241275713,-84.25762699965885,Georgia,0,0,0,1,0,0,0
Yum Yum Thai,Thai Restaurant,33.84964075139451,-84.21935285080909,GA,0,0,0,0,0,1,0
Fuji Ya,Japanese Restaurant,33.84552677491084,-84.24991937899985,GA,0,0,0,1,0,0,0
Mandarin Express,Asian Restaurant,33.85099618638304,-84.25458212890771,GA,1,0,0,0,0,0,0
China King,Chinese Restaurant,33.88338034169833,-84.21857292851371,GA,0,1,0,0,0,0,0
Red Bowl Asian Bistro,Chinese Restaurant,33.84510277680843,-84.25141211545909,GA,0,1,0,0,0,0,0
Dynasty Garden,Chinese Restaurant,33.852155989549466,-84.25320897340971,GA,0,1,0,0,0,0,0
Little Panda,Chinese Restaurant,33.886638,-84.25505098333333,GA,0,1,0,0,0,0,0
China Star,Chinese Restaurant,33.88343467551189,-84.24738659843042,GA,0,1,0,0,0,0,0
Northlake Thai Cuisine,Thai Restaurant,33.8436521491771,-84.25614299320608,GA,0,0,0,0,0,1,0
Tokyo Express,Japanese Restaurant,33.850642027021074,-84.2547570026174,GA,0,0,0,1,0,0,0
Fuk Ya Chi,Japanese Restaurant,33.86215286248946,-84.24845608152305,Georgia,0,0,0,1,0,0,0
Mama’s Teriyaki,Japanese Restaurant,33.885094,-84.257465,GA,0,0,0,1,0,0,0
Heart of India Restaurant,Indo-Pak Restaurant,33.88582526667097,-84.25709009170532,GA,0,0,1,0,0,0,0
Mamak Malaysian Kitchen,Asian Restaurant,33.89329727144494,-84.28478078961108,GA,1,0,0,0,0,0,0
Snackboxe Bistro,Asian Restaurant,33.908812109154354,-84.28797131456041,GA,1,0,0,0,0,0,0
Hopstix,Asian Restaurant,33.89074719895576,-84.30288197993836,GA,1,0,0,0,0,0,0
So Kong Dong,Asian Restaurant,33.89691364949903,-84.28239497528078,GA,1,0,0,0,0,0,0
Lan Zhou Restaurant,Asian Restaurant,33.89081339116625,-84.29985343508386,GA,1,0,0,0,0,0,0
China Town Food Court,Chinese Restaurant,33.89070450524306,-84.29983516000993,GA,0,1,0,0,0,0,0
Bo Bo Garden Asian Cuisine,Asian Restaurant,33.89355195493394,-84.28308854257041,GA,1,0,0,0,0,0,0
Hong Kong BBQ,Chinese Restaurant,33.89076066780803,-84.29981491578691,GA,0,1,0,0,0,0,0
Ming's BBQ,Asian Restaurant,33.89302673690681,-84.28588285387349,GA,1,0,0,0,0,0,0
Oriental Pearl Seafood Restaurant,Asian Restaurant,33.89123446592215,-84.29960872081664,GA,1,0,0,0,0,0,0
BBQ Corner II (金利來餐廳),Asian Restaurant,33.89259805897861,-84.2847439874372,GA,1,0,0,0,0,0,0
Wild Ginger Thai Cuisine,Thai Restaurant,33.91935611623298,-84.29823861971958,GA,0,0,0,0,0,1,0
LanZhouRamen,Japanese Restaurant,33.89489911565203,-84.28209041734026,GA,0,0,0,1,0,0,0
Dim Sum Heaven,Asian Restaurant,33.895133,-84.281797,GA,1,0,0,0,0,0,0
Northern China Eatery,Chinese Restaurant,33.89271284246601,-84.2837945544549,GA,0,1,0,0,0,0,0
Yen Jing,Chinese Restaurant,33.89722750711233,-84.28158279717509,GA,0,1,0,0,0,0,0
Chong Qing Hot Pot,Chinese Restaurant,33.890747500439936,-84.29985237523483,GA,0,1,0,0,0,0,0
T 1 Bento & Grill,Chinese Restaurant,33.90808563976858,-84.28794949596045,GA,0,1,0,0,0,0,0
Quoc Huong Banh Mi Fast Food,Vietnamese Restaurant,33.89291892360404,-84.28513759360604,GA,0,0,0,0,0,0,1
Shoya Izakaya,Japanese Restaurant,33.90811736793895,-84.2866501747301,GA,0,0,0,1,0,0,0
China Panda,Chinese Restaurant,33.931993189835055,-84.26500327803545,GA,0,1,0,0,0,0,0
Little Sheep Hot Pot,Chinese Restaurant,33.89146498789764,-84.28560942056315,GA,0,1,0,0,0,0,0
Kochi Maru,Chinese Restaurant,33.908461080473266,-84.26631181739924,GA,0,1,0,0,0,0,0
Batavia (Indonesian) Restaurant,Asian Restaurant,33.896456585774025,-84.2851561470105,GA,1,0,0,0,0,0,0
Kura Revolving Sushi Bar,Japanese Restaurant,33.90815885509197,-84.28724280180249,GA,0,0,0,1,0,0,0
Tempo Doeloe,Asian Restaurant,33.891562058273955,-84.28566106852375,GA,1,0,0,0,0,0,0
Kang Nam,Japanese Restaurant,33.9068516997369,-84.26904618148257,GA,0,0,0,1,0,0,0
Chinatown Buffet,Chinese Restaurant,33.898039556436096,-84.30321833502538,GA,0,1,0,0,0,0,0
Hong Kong Bakery,Chinese Restaurant,33.8935832970437,-84.28536885314892,GA,0,1,0,0,0,0,0
Miss Gogi,Korean Restaurant,33.90913744508436,-84.28792785749138,GA,0,0,0,0,1,0,0
"Rold Rite Sushi, by Bumblefish Atlanta, LLC",Asian Restaurant,33.910096,-84.282628,GA,1,0,0,0,0,0,0
Top One Gourmet,Asian Restaurant,33.890687227249146,-84.29984986782074,GA,1,0,0,0,0,0,0
Phil-Am Star Cafe Philippine Cuisine Restaurant,Asian Restaurant,33.893210268041074,-84.28481221041076,GA,1,0,0,0,0,0,0
Chopsticks II,Asian Restaurant,33.927839770126674,-84.31132734702632,GA,1,0,0,0,0,0,0
Jing Jin Restaurant,Asian Restaurant,33.892836252582285,-84.28363496995469,GA,1,0,0,0,0,0,0
HongKong Cuisine,Asian Restaurant,33.908064064834335,-84.28769095336462,GA,1,0,0,0,0,0,0
China Village Restaurant,Chinese Restaurant,33.910311303537085,-84.26601470189624,GA,0,1,0,0,0,0,0
Pung Mie Chinese Restaurant,Chinese Restaurant,33.89375822887349,-84.28346018117209,GA,0,1,0,0,0,0,0
Beijing House,Chinese Restaurant,33.90762570449258,-84.28786039352417,GA,0,1,0,0,0,0,0
Champion  Snack House,Asian Restaurant,33.9081594,-84.2877249,GA,1,0,0,0,0,0,0
Bei Jing Kabobs,Asian Restaurant,33.89138773223193,-84.28562540172459,GA,1,0,0,0,0,0,0
The Ocean Villa Asian Cuisine,Asian Restaurant,33.89261716,-84.2838745,GA,1,0,0,0,0,0,0
Simply Thai,Thai Restaurant,33.92794633443958,-84.31144548970208,GA,0,0,0,0,0,1,0
Kowloon Seafood Restaurant,Asian Restaurant,33.89696717,-84.28139626979828,GA,1,0,0,0,0,0,0
Dunwoody Bistro,Asian Restaurant,33.92030091043067,-84.2919882455708,GA,1,0,0,0,0,0,0
I Luv Pho,Vietnamese Restaurant,33.89291452737611,-84.28358693637675,GA,0,0,0,0,0,0,1
Lee's Tofu House,Korean Restaurant,33.896806628022354,-84.28106392355255,Georgia,0,0,0,0,1,0,0
Don Quixote Korean Restaurant,Korean Restaurant,33.90852872765292,-84.26622632948144,GA,0,0,0,0,1,0,0
Han Il Kwan,Korean Restaurant,33.901144720695655,-84.27648703679596,GA,0,0,0,0,1,0,0
Red Pepper,Chinese Restaurant,33.891867,-84.284895,GA,0,1,0,0,0,0,0
Yummy Spicy,Chinese Restaurant,33.893668,-84.28418599999999,GA,0,1,0,0,0,0,0
Tsingtao Brother,Chinese Restaurant,33.890426,-84.300474,GA,0,1,0,0,0,0,0
89 Original Pot,Chinese Restaurant,33.893213983420054,-84.28448834309306,Georgia,0,1,0,0,0,0,0
Beijing Kabobs,Chinese Restaurant,33.8915222730458,-84.2855216278858,GA,0,1,0,0,0,0,0
Spicy Gaga Duck,Chinese Restaurant,33.89174573336046,-84.28514635737895,GA,0,1,0,0,0,0,0
China Kitchen,Chinese Restaurant,33.893157155156075,-84.28525431215135,GA,0,1,0,0,0,0,0
Te Wei Chinese Kebob,Chinese Restaurant,33.89135810817456,-84.28563656796095,GA,0,1,0,0,0,0,0
New Lan Zhou Restaurant,Chinese Restaurant,33.89077218727962,-84.29994461092387,GA,0,1,0,0,0,0,0
China Kitchen,Chinese Restaurant,33.890694940087954,-84.29979584761944,GA,0,1,0,0,0,0,0
China Bucks,Chinese Restaurant,33.899982668903874,-84.27838080009441,GA,0,1,0,0,0,0,0
Hot Melody Chinese Restaurant,Chinese Restaurant,33.896356,-84.281217,GA,0,1,0,0,0,0,0
Mings,Chinese Restaurant,33.894318,-84.294186,GA,0,1,0,0,0,0,0
good harvest,Chinese Restaurant,33.892828,-84.28484,GA,0,1,0,0,0,0,0
Hae Woon Dae BBQ,Korean Restaurant,33.90853447410083,-84.26618933164077,GA,0,0,0,0,1,0,0
Chopsticks Chinese & Thai,Thai Restaurant,33.927875350030796,-84.3113479007799,GA,0,0,0,0,0,1,0
Royal China,Chinese Restaurant,33.89215077176703,-84.29455889336985,GA,0,1,0,0,0,0,0
Daejanggum Korean Cuisine,Korean Restaurant,33.90807472497334,-84.28794295353897,GA,0,0,0,0,1,0,0
Tokyo Hibachi Grill,Japanese Restaurant,33.908043,-84.287359,GA,0,0,0,1,0,0,0
Yokohama Japanese Restaurant,Japanese Restaurant,33.900002,-84.278424,GA,0,0,0,1,0,0,0
Taste Good Noodles Products,Asian Restaurant,33.894627,-84.293425,GA,1,0,0,0,0,0,0
Jeon Tong Noodle House,Asian Restaurant,33.895006,-84.283041,GA,1,0,0,0,0,0,0
Sushi Yuki,Japanese Restaurant,33.90807959249845,-84.2878586128257,GA,0,0,0,1,0,0,0
Fight Club Sushi,Japanese Restaurant,33.930601,-84.265061,GA,0,0,0,1,0,0,0
Kangnam,Japanese Restaurant,33.9066347108658,-84.26872980790694,GA,0,0,0,1,0,0,0
Yuzu Sushi,Japanese Restaurant,33.888403,-84.309374,GA,0,0,0,1,0,0,0
Appa's,Japanese Restaurant,33.909921,-84.265416,GA,0,0,0,1,0,0,0
Mama Sushi,Japanese Restaurant,33.910033,-84.265254,GA,0,0,0,1,0,0,0
Hello Dau Hu,Vietnamese Restaurant,33.89336369345412,-84.28450376538635,GA,0,0,0,0,0,0,1
Hanwoori Korean and Japanese Restaurant,Korean Restaurant,33.917639,-84.298187,GA,0,0,0,0,1,0,0
Rice Cake (풍년떡),Korean Restaurant,33.89618684844571,-84.2811673159723,GA,0,0,0,0,1,0,0
Go Hyang House,Korean Restaurant,33.895575,-84.28067207336426,GA,0,0,0,0,1,0,0
Wing's Korea,Korean Restaurant,33.891803,-84.296229,GA,0,0,0,0,1,0,0
Hawndae Resturant,Korean Restaurant,33.90906,-84.266754,GA,0,0,0,0,1,0,0
La Mei Zi Asian Bistro,Chinese Restaurant,33.89289854472472,-84.28620611508973,GA,0,1,0,0,0,0,0
Good Luck Gourmet【御膳房】中餐馆,Chinese Restaurant,33.909125157729676,-84.2693500648814,GA,0,1,0,0,0,0,0
Yebisuya,Japanese Restaurant,33.908139586396715,-84.28710387645022,GA,0,0,0,1,0,0,0
Tea House Formosa,Chinese Restaurant,33.89714892422307,-84.2816662487788,GA,0,1,0,0,0,0,0
Yummy Spicy,Chinese Restaurant,33.89367371446918,-84.28412277198142,GA,0,1,0,0,0,0,0
Cafe 101,Chinese Restaurant,33.90007007628373,-84.27835509361985,GA,0,1,0,0,0,0,0
China Hot Pot Buffet,Chinese Restaurant,33.891403,-84.28581,GA,0,1,0,0,0,0,0
Chi Chop,Chinese Restaurant,33.908817,-84.288284,GA,0,1,0,0,0,0,0
Man Chun Hong,Asian Restaurant,33.91309173516898,-84.26205375713373,GA,1,0,0,0,0,0,0
Sushi Hayakawa,Japanese Restaurant,33.91347011377682,-84.26135692964938,GA,0,0,0,1,0,0,0
Sushi Yoko,Japanese Restaurant,33.93076210649486,-84.26326555047127,GA,0,0,0,1,0,0,0
Woo Nam Jeong Stone Bowl,Korean Restaurant,33.913137105928804,-84.26204448028092,GA,0,0,0,0,1,0,0
Orient Garden,Asian Restaurant,33.89637324669494,-84.25058046657871,GA,1,0,0,0,0,0,0
Bon Ga Korean Restaurant,Korean Restaurant,33.91915944917306,-84.25650571145415,GA,0,0,0,0,1,0,0
Tairyou Japanese Restaurant,Japanese Restaurant,33.91305948213097,-84.26156639098768,Georgia,0,0,0,1,0,0,0
Cho Dang Tofu House,Asian Restaurant,33.91235883999831,-84.26321290783967,GA,1,0,0,0,0,0,0
Dong Nae Mang Nae Korean Bbq Place,Korean Restaurant,33.9121459162551,-84.26202958711143,GA,0,0,0,0,1,0,0
Pleasantdale Chinese Restaurant,Chinese Restaurant,33.898946298714144,-84.24356919385502,GA,0,1,0,0,0,0,0
Manila Mart,Asian Restaurant,33.912939559488166,-84.2642386172084,GA,1,0,0,0,0,0,0
Yet Tuh,Korean Restaurant,33.91209441316251,-84.26199983435579,GA,0,0,0,0,1,0,0
Atlanta Sushi Bar,Japanese Restaurant,33.91350746154785,-84.26138162612915,GA,0,0,0,1,0,0,0
Viet-Nomie's,Vietnamese Restaurant,33.91909447973299,-84.2566497204801,GA,0,0,0,0,0,0,1
본가 설렁탕,Korean Restaurant,33.919128963181215,-84.25622283556721,GA,0,0,0,0,1,0,0
Bonga Gamisot Sullungtang,Korean Restaurant,33.91921692980274,-84.25582680706655,GA,0,0,0,0,1,0,0
초당 순두부,Korean Restaurant,33.910487437111776,-84.26487308620969,GA,0,0,0,0,1,0,0
Jun Ju Korean Restaurant,Korean Restaurant,33.913529351764524,-84.2613452524009,GA,0,0,0,0,1,0,0
Mi Rak Korean Restaurant,Korean Restaurant,33.91938743252915,-84.25569534301758,GA,0,0,0,0,1,0,0
Bonga Sullungtang,Korean Restaurant,33.933839,-84.21711571,GA,0,0,0,0,1,0,0
Lotteria,Korean Restaurant,33.913528,-84.262281,GA,0,0,0,0,1,0,0
동네방네,Korean Restaurant,33.91213992159863,-84.26190581140533,GA,0,0,0,0,1,0,0
봉가,Korean Restaurant,33.919175,-84.255608,GA,0,0,0,0,1,0,0
Tasty 21,Asian Restaurant,33.897394638788285,-84.26146867869024,GA,1,0,0,0,0,0,0
Circle Sushi,Asian Restaurant,33.995467561882954,-84.3500487985787,GA,1,0,0,0,0,0,0
Thai House,Thai Restaurant,34.0316859749161,-84.35041521039938,GA,0,0,0,0,0,1,0
Enzo,Asian Restaurant,33.98684139882232,-84.35130203990833,GA,1,0,0,0,0,0,0
Canton Cook II,Chinese Restaurant,33.937447026380354,-84.38046818484625,GA,0,1,0,0,0,0,0
Rasa Sayang,Asian Restaurant,34.01928567955227,-84.31901891986031,GA,1,0,0,0,0,0,0
Eastern China Taste,Chinese Restaurant,33.951129268825795,-84.33761778198287,GA,0,1,0,0,0,0,0
Erawan Organic Thai,Thai Restaurant,33.961517462396145,-84.36440471355593,GA,0,0,0,0,0,1,0
Nori Nori Japanese Buffet,Japanese Restaurant,33.937624697362935,-84.37904944348499,GA,0,0,0,1,0,0,0
Rice Thai Cuisine,Thai Restaurant,34.02875554101955,-84.36169684933658,GA,0,0,0,0,0,1,0
Sakura,Japanese Restaurant,33.96574018518914,-84.41056451324835,GA,0,0,0,1,0,0,0
Zest Sushi & Tapas Bar,Japanese Restaurant,34.02466,-84.36125,GA,0,0,0,1,0,0,0
Com Dunwoody Vietnamese Grill,Vietnamese Restaurant,33.9477307785623,-84.33708183612757,GA,0,0,0,0,0,0,1
Tokyo Boat,Japanese Restaurant,34.01963462256143,-84.32062080296743,GA,0,0,0,1,0,0,0
Singha Thai,Thai Restaurant,33.95021181957235,-84.33739106080779,GA,0,0,0,0,0,1,0
Wasabi House,Japanese Restaurant,33.94848081980606,-84.33740317101014,GA,0,0,0,1,0,0,0
Gyro & Teryaki,Asian Restaurant,33.93689522312677,-84.37786803887279,GA,1,0,0,0,0,0,0
Kani House Japanese Steakhouse and Sushi,Japanese Restaurant,34.00494035213287,-84.3894313929792,GA,0,0,0,1,0,0,0
Lotus,Asian Restaurant,33.99506143050989,-84.34996607144708,GA,1,0,0,0,0,0,0
JP Sushi,Japanese Restaurant,34.02114255789059,-84.3180739711469,GA,0,0,0,1,0,0,0
Tokyo Bay Japanese Buffet,Japanese Restaurant,34.0264145300048,-84.3338014773894,GA,0,0,0,1,0,0,0
Food & Beverage Training Resources,Asian Restaurant,33.98316790000001,-84.34869129999998,GA,1,0,0,0,0,0,0
Home Taste East Cobb,Asian Restaurant,33.960711,-84.403416,GA,1,0,0,0,0,0,0
North Peking: Super Chinese Restaurant,Chinese Restaurant,33.98663426753687,-84.3511743252202,GA,0,1,0,0,0,0,0
Nyonya Asian,Asian Restaurant,33.954015710557684,-84.36658086445823,GA,1,0,0,0,0,0,0
Chin Chin Express,Chinese Restaurant,33.981322,-84.350729,GA,0,1,0,0,0,0,0
Asian Express NY Style Chinese,Chinese Restaurant,33.964677,-84.409968,GA,0,1,0,0,0,0,0
Hong Kong City,Chinese Restaurant,33.96056549661104,-84.3644139478546,GA,0,1,0,0,0,0,0
Hong Kong City Chinese Eat In & Takeout,Chinese Restaurant,33.96049,-84.36429,GA,0,1,0,0,0,0,0
North Peking Chinese,Chinese Restaurant,33.986679,-84.351143,GA,0,1,0,0,0,0,0
New China Chinese Restaurant,Chinese Restaurant,34.00518664068821,-84.38931874080406,GA,0,1,0,0,0,0,0
